app_id,name,genres,tags,short_description,price,total_reviews,positive_ratio,release_date,developer,publisher,platforms,header_image
100373,RPG Adventure #331,"[""RPG""]","[""Boss Rush"", ""Pixel Graphics"", ""Dark Fantasy"", ""Difficult"", ""Atmospheric"", ""Action"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",59.99,1578,0.84,2010-01-01,Amplitude Studios,Amplitude Studios,"[""Linux"", ""Windows""]",
100374,RPG Adventure #318,"[""RPG""]","[""Cyberpunk"", ""Difficult"", ""Atmospheric"", ""Action"", ""Singleplayer"", ""Dark"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",19.99,5164,0.74,2000-01-01,Larian Studios,Larian Studios,"[""Linux"", ""Windows""]",
100375,RPG Adventure #241,"[""RPG""]","[""Co-op"", ""Dungeon Crawler"", ""Fantasy"", ""Retro"", ""Roguelite"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",4.99,848,0.77,2015-01-01,Piranha Bytes,Piranha Bytes,"[""Linux""]",
100376,RPG Adventure #59,"[""RPG""]","[""Party-Based"", ""Tactical RPG"", ""Singleplayer"", ""Isometric""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",0.0,6293,0.77,2024-01-01,Owlcat Games,Owlcat Games,"[""Windows""]",
100377,Kingdom Come: Deliverance,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Strategy"", ""Atmospheric"", ""Retro"", ""Moody""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",29.99,1254,0.78,2004-01-01,inXile Entertainment,inXile Entertainment,"[""Mac""]",
100378,RPG Adventure #88,"[""RPG""]","[""Classic RPG"", ""Isometric"", ""Narrative"", ""Co-op""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",0.0,1313,0.79,2021-01-01,Amplitude Studios,Amplitude Studios,"[""Windows"", ""Linux"", ""Mac""]",
100379,RPG Adventure #156,"[""RPG""]","[""Cyberpunk"", ""Hack and Slash"", ""Co-op"", ""Combat"", ""Third Person"", ""Multiplayer"", ""Action""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",59.99,983,0.76,2010-01-01,inXile Entertainment,inXile Entertainment,"[""Mac"", ""Windows""]",
100380,RPG Adventure #112,"[""RPG""]","[""Survival"", ""Singleplayer"", ""Open World"", ""Crafting"", ""Moody""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",29.99,5288,0.74,2008-01-01,Grinding Gear Games,Grinding Gear Games,"[""Mac""]",
100381,RPG Adventure #433,"[""RPG""]","[""Boss Rush"", ""Difficult"", ""Atmospheric"", ""Fantasy"", ""Action"", ""Moody"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",0.0,1393,0.75,2015-01-01,Larian Studios,Larian Studios,"[""Windows"", ""Mac"", ""Linux""]",
100382,RPG Adventure #68,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Pixel Graphics"", ""Combat"", ""Third Person"", ""Multiplayer"", ""Action"", ""Singleplayer""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",59.99,6405,0.81,2002-01-01,Owlcat Games,Owlcat Games,"[""Mac"", ""Windows""]",
100383,Persona 5 Royal,"[""RPG""]","[""Loot"", ""Cyberpunk"", ""Hack and Slash"", ""Combat"", ""Third Person"", ""Multiplayer"", ""Action"", ""Magic"", ""Action RPG"", ""Hand-drawn""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",29.99,2530,0.81,2012-01-01,inXile Entertainment,inXile Entertainment,"[""Mac""]",
100384,RPG Adventure #117,"[""RPG""]","[""Narrative"", ""RPG"", ""Pixel Graphics"", ""Atmospheric"", ""Singleplayer"", ""Party-Based RPG"", ""Dark""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",9.99,5514,0.7,2009-01-01,Tactical Adventures,Tactical Adventures,"[""Mac"", ""Windows""]",
100385,RPG Adventure #301,"[""RPG""]","[""Cyberpunk"", ""Dungeon Crawler"", ""Roguelite"", ""Perma-death"", ""Procedural Generation""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",59.99,11332,0.67,2014-01-01,inXile Entertainment,inXile Entertainment,"[""Mac"", ""Linux""]",
100386,RPG Adventure #418,"[""RPG""]","[""JRPG"", ""Turn-Based"", ""Multiplayer"", ""Retro"", ""Story Rich"", ""Hand-drawn""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",39.99,65,0.58,2018-01-01,Piranha Bytes,Piranha Bytes,"[""Mac"", ""Windows""]",
100387,RPG Adventure #236,"[""RPG""]","[""Story Rich"", ""Anime"", ""Turn-Based"", ""Atmospheric"", ""Visual Novel"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",19.99,11159,0.99,2012-01-01,Larian Studios,Larian Studios,"[""Mac""]",
100388,RPG Adventure #303,"[""RPG""]","[""Multiplayer"", ""Hack and Slash"", ""Action"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",9.99,8503,0.63,2018-01-01,Tactical Adventures,Tactical Adventures,"[""Windows"", ""Mac"", ""Linux""]",
100389,RPG Adventure #450,"[""RPG""]","[""Party-Based"", ""Strategy"", ""Pixel Graphics"", ""Singleplayer"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",19.99,2387,0.68,2013-01-01,inXile Entertainment,inXile Entertainment,"[""Linux"", ""Windows"", ""Mac""]",
100390,RPG Adventure #89,"[""RPG""]","[""Fantasy"", ""Retro"", ""Roguelite"", ""Procedural Generation"", ""Moody"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",59.99,4461,0.87,2011-01-01,Haemimont Games,Haemimont Games,"[""Linux""]",
100391,RPG Adventure #414,"[""RPG""]","[""Cyberpunk"", ""Boss Rush"", ""Dark Fantasy"", ""Atmospheric"", ""Difficult"", ""Action"", ""Retro"", ""Moody"", ""Story Rich""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",9.99,2633,0.61,2015-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Windows""]",
100392,RPG Adventure #187,"[""RPG""]","[""Magic"", ""Fantasy"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",0.0,4015,0.57,2004-01-01,CD Projekt Red,CD Projekt Red,"[""Linux"", ""Mac"", ""Windows""]",
100393,RPG Adventure #360,"[""RPG""]","[""Loot"", ""Cyberpunk"", ""Story Rich"", ""Atmospheric"", ""Third Person"", ""Action"", ""Moody"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",29.99,14826,0.71,2007-01-01,Piranha Bytes,Piranha Bytes,"[""Linux""]",
100394,RPG Adventure #445,"[""RPG""]","[""Dungeon Crawler"", ""Hand-drawn"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Moody"", ""Story Rich"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",0.0,7211,0.9,2001-01-01,BioWare,BioWare,"[""Linux"", ""Mac"", ""Windows""]",
100395,RPG Adventure #389,"[""RPG""]","[""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Moody"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",4.99,8043,0.78,2007-01-01,Amplitude Studios,Amplitude Studios,"[""Mac"", ""Windows""]",
100396,RPG Adventure #224,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Atmospheric"", ""Classic RPG"", ""Party-Based RPG""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",59.99,2768,0.99,2015-01-01,Troika Games,Troika Games,"[""Mac"", ""Linux"", ""Windows""]",
100397,RPG Adventure #38,"[""RPG""]","[""Pixel Graphics"", ""Survival"", ""Non-linear"", ""Exploration"", ""Open World"", ""Crafting""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",9.99,1491,0.86,2018-01-01,Troika Games,Troika Games,"[""Mac""]",
100398,RPG Adventure #362,"[""RPG""]","[""Sandbox"", ""Exploration"", ""Survival"", ""Moody"", ""Dark""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",19.99,750,0.63,2008-01-01,Tactical Adventures,Tactical Adventures,"[""Mac""]",
100399,RPG Adventure #262,"[""RPG""]","[""Pixel Graphics"", ""Crafting"", ""Atmospheric"", ""Exploration"", ""Open World"", ""Survival""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",9.99,1589,0.79,2008-01-01,BioWare,BioWare,"[""Windows"", ""Linux"", ""Mac""]",
100400,Oblivion,"[""RPG""]","[""Cyberpunk"", ""Dark Fantasy"", ""Difficult"", ""Atmospheric"", ""Multiplayer"", ""Action"", ""Retro"", ""Story Rich""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",49.99,92,0.58,2023-01-01,Fatshark,Fatshark,"[""Windows"", ""Mac"", ""Linux""]",
100401,RPG Adventure #282,"[""RPG""]","[""Loot"", ""Cyberpunk"", ""Hack and Slash"", ""Co-op"", ""Atmospheric"", ""Combat"", ""Third Person"", ""Action"", ""Moody"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",39.99,4039,0.85,2021-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Linux"", ""Mac"", ""Windows""]",
100402,RPG Adventure #300,"[""RPG""]","[""Linear"", ""Anime"", ""JRPG"", ""Pixel Graphics"", ""Turn-Based"", ""Fantasy"", ""Visual Novel"", ""Moody"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",59.99,5269,0.72,2020-01-01,CD Projekt Red,CD Projekt Red,"[""Linux"", ""Mac""]",
100403,RPG Adventure #421,"[""RPG""]","[""Pixel Graphics"", ""Crafting"", ""Sandbox"", ""Non-linear"", ""Exploration"", ""Retro"", ""Open World"", ""Survival""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",14.99,55,0.84,2016-01-01,Supergiant Games,Supergiant Games,"[""Mac"", ""Windows""]",
100404,RPG Adventure #87,"[""RPG""]","[""Crafting"", ""Sandbox"", ""Non-linear"", ""Exploration"", ""Open World"", ""Survival"", ""Moody""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",49.99,736,0.97,2011-01-01,CD Projekt Red,CD Projekt Red,"[""Mac""]",
100405,RPG Adventure #294,"[""RPG""]","[""Pixel Graphics"", ""Survival"", ""Non-linear"", ""Crafting"", ""Hand-drawn""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",4.99,5468,0.97,2002-01-01,CD Projekt Red,CD Projekt Red,"[""Windows"", ""Linux"", ""Mac""]",
100406,RPG Adventure #58,"[""RPG""]","[""Loot"", ""Pixel Graphics"", ""Co-op"", ""Combat"", ""Action RPG"", ""Singleplayer"", ""Story Rich""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",9.99,964,0.76,2024-01-01,inXile Entertainment,inXile Entertainment,"[""Linux""]",
100407,RPG Adventure #132,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Atmospheric"", ""Difficult"", ""Action"", ""Magic"", ""Dark""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",14.99,2415,0.88,2019-01-01,Troika Games,Troika Games,"[""Windows"", ""Linux""]",
100408,RPG Adventure #140,"[""RPG""]","[""Loot"", ""Cyberpunk"", ""Hack and Slash"", ""Combat"", ""Third Person"", ""Fantasy"", ""Action"", ""Dark"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",19.99,3658,0.74,2024-01-01,CD Projekt Red,CD Projekt Red,"[""Windows"", ""Linux""]",
100409,RPG Adventure #34,"[""RPG""]","[""Story Rich"", ""Anime"", ""Turn-Based"", ""Retro"", ""Singleplayer"", ""Visual Novel"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",39.99,4621,0.8,2018-01-01,Amplitude Studios,Amplitude Studios,"[""Mac""]",
100410,RPG Adventure #137,"[""RPG""]","[""Narrative"", ""RPG"", ""Classic RPG"", ""Party-Based RPG"", ""Story Rich""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",49.99,1407,0.6,2003-01-01,Haemimont Games,Haemimont Games,"[""Mac"", ""Linux"", ""Windows""]",
100411,RPG Adventure #276,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Co-op"", ""Atmospheric"", ""Party-Based RPG"", ""Choices Matter"", ""Dark""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",14.99,2197,0.68,2005-01-01,Fatshark,Fatshark,"[""Windows"", ""Linux"", ""Mac""]",
100412,RPG Adventure #183,"[""RPG""]","[""Pixel Graphics"", ""Survival"", ""Sandbox"", ""Exploration"", ""Non-linear"", ""Open World"", ""Crafting""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",14.99,6347,0.85,2004-01-01,Troika Games,Troika Games,"[""Windows""]",
100413,RPG Adventure #405,"[""RPG""]","[""Cyberpunk"", ""Atmospheric"", ""Combat"", ""Action"", ""Moody"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",0.0,3231,0.57,2010-01-01,FromSoftware,FromSoftware,"[""Linux""]",
100414,RPG Adventure #398,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Difficult"", ""Atmospheric"", ""Action"", ""Retro"", ""Souls-like"", ""Hand-drawn""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",4.99,5448,0.79,2001-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Windows"", ""Linux"", ""Mac""]",
100415,RPG Adventure #2,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Strategy"", ""Pixel Graphics"", ""Fantasy""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",19.99,1209,0.8,2003-01-01,Amplitude Studios,Amplitude Studios,"[""Mac"", ""Windows""]",
100416,RPG Adventure #429,"[""RPG""]","[""Cyberpunk"", ""Dark Fantasy"", ""Difficult"", ""Atmospheric"", ""Action""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",39.99,158,0.85,2010-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Mac"", ""Linux"", ""Windows""]",
100417,RPG Adventure #395,"[""RPG""]","[""Combat"", ""Singleplayer"", ""Action"", ""Dark"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",19.99,263,0.6,2004-01-01,CD Projekt Red,CD Projekt Red,"[""Windows"", ""Linux""]",
100418,RPG Adventure #99,"[""RPG""]","[""Procedural Generation"", ""Cyberpunk"", ""Roguelike"", ""Perma-death""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",39.99,3429,0.58,2024-01-01,Tactical Adventures,Tactical Adventures,"[""Windows""]",
100419,RPG Adventure #346,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Strategy"", ""Atmospheric"", ""Retro"", ""Story Rich""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",9.99,7368,0.9,2006-01-01,Haemimont Games,Haemimont Games,"[""Mac""]",
100420,RPG Adventure #67,"[""RPG""]","[""Atmospheric"", ""Sandbox"", ""Exploration"", ""Retro"", ""Open World""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",4.99,563,0.8,2020-01-01,Supergiant Games,Supergiant Games,"[""Linux"", ""Mac""]",
100421,RPG Adventure #289,"[""RPG""]","[""Hack and Slash"", ""Pixel Graphics"", ""Atmospheric"", ""Combat"", ""Third Person"", ""Action"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",14.99,3420,0.74,2008-01-01,Fatshark,Fatshark,"[""Windows""]",
100422,Dead Cells,"[""RPG""]","[""Third Person"", ""Pixel Graphics"", ""Action"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",19.99,5830,0.59,2006-01-01,BioWare,BioWare,"[""Linux"", ""Mac""]",
100423,Morrowind,"[""RPG""]","[""Magic"", ""Dungeon Crawler"", ""Fantasy"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",59.99,8549,0.73,2003-01-01,Troika Games,Troika Games,"[""Windows""]",
100424,RPG Adventure #311,"[""RPG""]","[""Cyberpunk"", ""Narrative"", ""RPG"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter"", ""Dark""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",14.99,8032,0.65,2003-01-01,BioWare,BioWare,"[""Mac""]",
100425,RPG Adventure #49,"[""RPG""]","[""Isometric"", ""Turn-Based Strategy"", ""Party-Based"", ""Fantasy"", ""Multiplayer"", ""Magic"", ""Tactical RPG"", ""Story Rich""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",49.99,4460,0.89,2005-01-01,Amplitude Studios,Amplitude Studios,"[""Linux"", ""Windows""]",
100426,RPG Adventure #246,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Fantasy"", ""Retro"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",0.0,2239,0.62,2008-01-01,Supergiant Games,Supergiant Games,"[""Windows""]",
100427,RPG Adventure #136,"[""RPG""]","[""Boss Rush"", ""Pixel Graphics"", ""Dark Fantasy"", ""Difficult"", ""Magic"", ""Souls-like"", ""Hand-drawn""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",9.99,3903,0.75,2018-01-01,Supergiant Games,Supergiant Games,"[""Windows"", ""Mac"", ""Linux""]",
100428,RPG Adventure #267,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Atmospheric"", ""Difficult"", ""Fantasy"", ""Action"", ""Retro"", ""Souls-like"", ""Story Rich""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",14.99,10315,0.88,2007-01-01,Haemimont Games,Haemimont Games,"[""Linux"", ""Windows""]",
100429,RPG Adventure #272,"[""RPG""]","[""Dungeon Crawler"", ""Fantasy"", ""Retro"", ""Perma-death"", ""Procedural Generation"", ""Moody"", ""Story Rich""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",39.99,5376,0.85,2015-01-01,Grinding Gear Games,Grinding Gear Games,"[""Windows"", ""Linux"", ""Mac""]",
100430,RPG Adventure #375,"[""RPG""]","[""Linear"", ""Anime"", ""Co-op"", ""Turn-Based"", ""Singleplayer"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",4.99,5892,0.73,2000-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Mac"", ""Linux""]",
100431,RPG Adventure #101,"[""RPG""]","[""Anime"", ""Pixel Graphics"", ""Magic"", ""Turn-Based"", ""Atmospheric"", ""Singleplayer"", ""Visual Novel"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",0.0,3361,0.86,2020-01-01,Haemimont Games,Haemimont Games,"[""Linux""]",
100432,RPG Adventure #233,"[""RPG""]","[""Isometric"", ""Cyberpunk"", ""Narrative"", ""RPG"", ""Pixel Graphics"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",29.99,1250,0.88,2023-01-01,CD Projekt Red,CD Projekt Red,"[""Mac""]",
100433,Two Worlds II,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Singleplayer"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",9.99,172,0.8,2020-01-01,BioWare,BioWare,"[""Mac"", ""Windows"", ""Linux""]",
100434,RPG Adventure #144,"[""RPG""]","[""Cyberpunk"", ""Linear"", ""Story Rich"", ""Singleplayer"", ""Visual Novel"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",19.99,5977,0.83,2016-01-01,Amplitude Studios,Amplitude Studios,"[""Linux"", ""Mac"", ""Windows""]",
100435,RPG Adventure #14,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Atmospheric"", ""Combat"", ""Third Person"", ""Action"", ""Singleplayer"", ""Action RPG"", ""Hand-drawn""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",4.99,17712,0.75,2006-01-01,Owlcat Games,Owlcat Games,"[""Windows"", ""Mac""]",
100436,RPG Adventure #225,"[""RPG""]","[""Isometric"", ""Party-Based"", ""Retro"", ""Magic"", ""Tactical RPG"", ""Dark""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",9.99,14435,0.92,2006-01-01,Troika Games,Troika Games,"[""Mac"", ""Windows"", ""Linux""]",
100437,RPG Adventure #186,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Strategy"", ""Pixel Graphics"", ""Co-op"", ""Fantasy"", ""Retro"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",4.99,9307,0.77,2000-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Mac""]",
100438,RPG Adventure #324,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Magic"", ""Co-op"", ""Atmospheric"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter"", ""Hand-drawn""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",19.99,1921,0.61,2005-01-01,Amplitude Studios,Amplitude Studios,"[""Windows"", ""Linux""]",
100439,Hades,"[""RPG""]","[""Survival"", ""Magic"", ""Sandbox"", ""Exploration"", ""Non-linear"", ""Open World"", ""Crafting"", ""Hand-drawn""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",59.99,642,0.84,2009-01-01,Haemimont Games,Haemimont Games,"[""Windows""]",
100440,RPG Adventure #364,"[""RPG""]","[""Dark Fantasy"", ""Atmospheric"", ""Action"", ""Magic"", ""Souls-like"", ""Hand-drawn""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",29.99,400,0.65,2005-01-01,inXile Entertainment,inXile Entertainment,"[""Mac""]",
100441,RPG Adventure #86,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Moody"", ""Co-op"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",0.0,6450,0.93,2012-01-01,CD Projekt Red,CD Projekt Red,"[""Windows"", ""Linux""]",
100442,RPG Adventure #260,"[""RPG""]","[""Cyberpunk"", ""Pixel Graphics"", ""Survival"", ""Sandbox"", ""Non-linear"", ""Exploration"", ""Open World"", ""Crafting"", ""Hand-drawn""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",49.99,337,0.83,2010-01-01,Larian Studios,Larian Studios,"[""Windows"", ""Linux"", ""Mac""]",
100443,RPG Adventure #127,"[""RPG""]","[""Linear"", ""Story Rich"", ""Anime"", ""Turn-Based"", ""Atmospheric"", ""Singleplayer"", ""Visual Novel"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",29.99,7820,0.55,2001-01-01,CD Projekt Red,CD Projekt Red,"[""Mac"", ""Windows"", ""Linux""]",
100444,RPG Adventure #384,"[""RPG""]","[""Boss Rush"", ""Atmospheric"", ""Multiplayer"", ""Singleplayer"", ""Action"", ""Hand-drawn""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",59.99,1919,0.88,2001-01-01,Supergiant Games,Supergiant Games,"[""Linux"", ""Mac"", ""Windows""]",
